"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36081036300","Census Tract 363; Queens County; New York","2173","368",
"1400000US36081036500","Census Tract 365; Queens County; New York","2944","614",
"1400000US36081036600","Census Tract 366; Queens County; New York","3089","504",
"1400000US36081036700","Census Tract 367; Queens County; New York","2492","432",
"1400000US36081036800","Census Tract 368; Queens County; New York","2842","616",
"1400000US36081037100","Census Tract 371; Queens County; New York","1506","272",
"1400000US36081037300","Census Tract 373; Queens County; New York","2484","649",
"1400000US36081037501","Census Tract 375.01; Queens County; New York","1609","307",
"1400000US36081037502","Census Tract 375.02; Queens County; New York","2683","717",
"1400000US36081037600","Census Tract 376; Queens County; New York","6982","1222",
"1400000US36081037700","Census Tract 377; Queens County; New York","4061","832",
"1400000US36081037900","Census Tract 379; Queens County; New York","6112","1062",
"1400000US36081038100","Census Tract 381; Queens County; New York","7308","1048",
"1400000US36081038301","Census Tract 383.01; Queens County; New York","0","13",
"1400000US36081038302","Census Tract 383.02; Queens County; New York","0","13",
"1400000US36081038400","Census Tract 384; Queens County; New York","2700","453",
"1400000US36081039400","Census Tract 394; Queens County; New York","3201","600",
"1400000US36081039800","Census Tract 398; Queens County; New York","1545","378",
"1400000US36081039901","Census Tract 399.01; Queens County; New York","2305","456",
"1400000US36081039902","Census Tract 399.02; Queens County; New York","1970","456",
"1400000US36081040000","Census Tract 400; Queens County; New York","1495","316",
"1400000US36081040101","Census Tract 401.01; Queens County; New York","2696","685",
"1400000US36081040102","Census Tract 401.02; Queens County; New York","4638","907",
"1400000US36081040200","Census Tract 402; Queens County; New York","1712","314",
"1400000US36081040301","Census Tract 403.01; Queens County; New York","2853","648",
"1400000US36081040302","Census Tract 403.02; Queens County; New York","3941","760",
"1400000US36081040400","Census Tract 404; Queens County; New York","3998","589",
"1400000US36081040501","Census Tract 405.01; Queens County; New York","997","421",
"1400000US36081040502","Census Tract 405.02; Queens County; New York","1912","544",
"1400000US36081040701","Census Tract 407.01; Queens County; New York","3264","963",
"1400000US36081040702","Census Tract 407.02; Queens County; New York","3888","926",
"1400000US36081040901","Census Tract 409.01; Queens County; New York","2082","513",
"1400000US36081040902","Census Tract 409.02; Queens County; New York","3176","781",
"1400000US36081041100","Census Tract 411; Queens County; New York","4010","856",
"1400000US36081041300","Census Tract 413; Queens County; New York","4504","961",
"1400000US36081041400","Census Tract 414; Queens County; New York","4515","869",
"1400000US36081041500","Census Tract 415; Queens County; New York","3941","891",
"1400000US36081042400","Census Tract 424; Queens County; New York","2696","450",
"1400000US36081042600","Census Tract 426; Queens County; New York","474","7",
"1400000US36081042700","Census Tract 427; Queens County; New York","4226","789",
"1400000US36081043200","Census Tract 432; Queens County; New York","1290","249",
"1400000US36081043400","Census Tract 434; Queens County; New York","1861","337",
"1400000US36081043701","Census Tract 437.01; Queens County; New York","3398","570",
"1400000US36081043702","Census Tract 437.02; Queens County; New York","6925","1378",
"1400000US36081043900","Census Tract 439; Queens County; New York","3450","712",
"1400000US36081044000","Census Tract 440; Queens County; New York","3734","904",
"1400000US36081044301","Census Tract 443.01; Queens County; New York","3543","880",
"1400000US36081044302","Census Tract 443.02; Queens County; New York","4803","884",
"1400000US36081044400","Census Tract 444; Queens County; New York","3925","779",
"1400000US36081044601","Census Tract 446.01; Queens County; New York","3775","499",
"1400000US36081044602","Census Tract 446.02; Queens County; New York","5354","725",
"1400000US36081044800","Census Tract 448; Queens County; New York","2726","501",
"1400000US36081045000","Census Tract 450; Queens County; New York","2137","523",
"1400000US36081045200","Census Tract 452; Queens County; New York","993","247",
"1400000US36081045400","Census Tract 454; Queens County; New York","4776","936",
"1400000US36081045500","Census Tract 455; Queens County; New York","12756","1942",
"1400000US36081045600","Census Tract 456; Queens County; New York","1195","313",
"1400000US36081045700","Census Tract 457; Queens County; New York","3499","719",
"1400000US36081045800","Census Tract 458; Queens County; New York","2436","458",
"1400000US36081045900","Census Tract 459; Queens County; New York","3832","809",
"1400000US36081046000","Census Tract 460; Queens County; New York","5703","766",
"1400000US36081046100","Census Tract 461; Queens County; New York","2512","482",
"1400000US36081046200","Census Tract 462; Queens County; New York","6178","995",
"1400000US36081046300","Census Tract 463; Queens County; New York","4116","648",
"1400000US36081046400","Census Tract 464; Queens County; New York","2123","332",
"1400000US36081046500","Census Tract 465; Queens County; New York","4574","862",
"1400000US36081046600","Census Tract 466; Queens County; New York","4627","732",
"1400000US36081046700","Census Tract 467; Queens County; New York","7445","1171",
"1400000US36081046800","Census Tract 468; Queens County; New York","3735","665",
"1400000US36081046901","Census Tract 469.01; Queens County; New York","4566","1097",
"1400000US36081046902","Census Tract 469.02; Queens County; New York","3157","506",
"1400000US36081047000","Census Tract 470; Queens County; New York","3341","638",
"1400000US36081047100","Census Tract 471; Queens County; New York","4362","713",
"1400000US36081047200","Census Tract 472; Queens County; New York","3952","634",
"1400000US36081047300","Census Tract 473; Queens County; New York","4177","651",
"1400000US36081047500","Census Tract 475; Queens County; New York","4987","654",
"1400000US36081047600","Census Tract 476; Queens County; New York","1362","291",
"1400000US36081047801","Census Tract 478.01; Queens County; New York","4020","621",
"1400000US36081047802","Census Tract 478.02; Queens County; New York","1320","311",
"1400000US36081047900","Census Tract 479; Queens County; New York","6101","919",
"1400000US36081048000","Census Tract 480; Queens County; New York","2301","430",
"1400000US36081048100","Census Tract 481; Queens County; New York","6530","1123",
"1400000US36081048200","Census Tract 482; Queens County; New York","1241","211",
"1400000US36081048301","Census Tract 483.01; Queens County; New York","2076","352",
"1400000US36081048302","Census Tract 483.02; Queens County; New York","1967","476",
"1400000US36081048400","Census Tract 484; Queens County; New York","4932","869",
"1400000US36081048500","Census Tract 485; Queens County; New York","4963","787",
"1400000US36081048900","Census Tract 489; Queens County; New York","1670","375",
"1400000US36081049201","Census Tract 492.01; Queens County; New York","3034","369",
"1400000US36081049202","Census Tract 492.02; Queens County; New York","2517","627",
"1400000US36081049301","Census Tract 493.01; Queens County; New York","2317","420",
"1400000US36081049302","Census Tract 493.02; Queens County; New York","3126","561",
"1400000US36081049500","Census Tract 495; Queens County; New York","1299","265",
"1400000US36081049600","Census Tract 496; Queens County; New York","2967","514",
"1400000US36081049700","Census Tract 497; Queens County; New York","2992","773",
"1400000US36081049900","Census Tract 499; Queens County; New York","5289","813",
"1400000US36081050000","Census Tract 500; Queens County; New York","4746","718",
"1400000US36081050201","Census Tract 502.01; Queens County; New York","1495","379",
"1400000US36081050202","Census Tract 502.02; Queens County; New York","1534","305",
"1400000US36081050400","Census Tract 504; Queens County; New York","1715","353",
"1400000US36081050500","Census Tract 505; Queens County; New York","1891","435",
"1400000US36081050600","Census Tract 506; Queens County; New York","1615","354",
"1400000US36081050700","Census Tract 507; Queens County; New York","3267","489",
"1400000US36081050800","Census Tract 508; Queens County; New York","1985","453",
"1400000US36081051000","Census Tract 510; Queens County; New York","1568","404",
"1400000US36081051100","Census Tract 511; Queens County; New York","2542","439",
"1400000US36081051200","Census Tract 512; Queens County; New York","2657","475",
"1400000US36081051300","Census Tract 513; Queens County; New York","2831","456",
"1400000US36081051500","Census Tract 515; Queens County; New York","3141","573",
"1400000US36081051600","Census Tract 516; Queens County; New York","2281","448",
"1400000US36081051700","Census Tract 517; Queens County; New York","1911","353",
"1400000US36081051800","Census Tract 518; Queens County; New York","2233","441",
"1400000US36081052000","Census Tract 520; Queens County; New York","1544","267",
"1400000US36081052100","Census Tract 521; Queens County; New York","1798","355",
"1400000US36081052200","Census Tract 522; Queens County; New York","2286","317",
"1400000US36081052400","Census Tract 524; Queens County; New York","2217","317",
"1400000US36081052500","Census Tract 525; Queens County; New York","2301","359",
"1400000US36081052600","Census Tract 526; Queens County; New York","2312","420",
"1400000US36081052800","Census Tract 528; Queens County; New York","1720","416",
"1400000US36081053000","Census Tract 530; Queens County; New York","2535","566",
"1400000US36081053100","Census Tract 531; Queens County; New York","3393","615",
"1400000US36081053200","Census Tract 532; Queens County; New York","2185","324",
"1400000US36081053401","Census Tract 534.01; Queens County; New York","1813","491",
"1400000US36081053501","Census Tract 535.01; Queens County; New York","1249","355",
"1400000US36081053502","Census Tract 535.02; Queens County; New York","0","13",
"1400000US36081053601","Census Tract 536.01; Queens County; New York","1816","460",
"1400000US36081053800","Census Tract 538; Queens County; New York","1800","344",
"1400000US36081053901","Census Tract 539.01; Queens County; New York","4210","594",
"1400000US36081053902","Census Tract 539.02; Queens County; New York","106","106",
"1400000US36081054000","Census Tract 540; Queens County; New York","4194","700",
"1400000US36081054200","Census Tract 542; Queens County; New York","5441","959",
"1400000US36081054500","Census Tract 545; Queens County; New York","3438","583",
"1400000US36081054700","Census Tract 547; Queens County; New York","4680","876",
"1400000US36081054800","Census Tract 548; Queens County; New York","2430","343",
"1400000US36081054900","Census Tract 549; Queens County; New York","5734","901",
"1400000US36081055100","Census Tract 551; Queens County; New York","4419","540",
"1400000US36081055200","Census Tract 552; Queens County; New York","2790","516",
"1400000US36081055300","Census Tract 553; Queens County; New York","3131","428",
"1400000US36081055400","Census Tract 554; Queens County; New York","2683","466",
"1400000US36081055500","Census Tract 555; Queens County; New York","2426","424",
"1400000US36081055600","Census Tract 556; Queens County; New York","2233","438",
"1400000US36081055700","Census Tract 557; Queens County; New York","3767","596",
"1400000US36081055800","Census Tract 558; Queens County; New York","1587","321",
"1400000US36081055900","Census Tract 559; Queens County; New York","1106","273",
"1400000US36081056000","Census Tract 560; Queens County; New York","1668","320",
"1400000US36081056100","Census Tract 561; Queens County; New York","12","15",
"1400000US36081056200","Census Tract 562; Queens County; New York","1339","264",
"1400000US36081056400","Census Tract 564; Queens County; New York","1493","311",
"1400000US36081056500","Census Tract 565; Queens County; New York","1883","331",
"1400000US36081056600","Census Tract 566; Queens County; New York","1513","363",
"1400000US36081056700","Census Tract 567; Queens County; New York","4538","866",
"1400000US36081056800","Census Tract 568; Queens County; New York","4808","678",
"1400000US36081057700","Census Tract 577; Queens County; New York","4162","804",
"1400000US36081057900","Census Tract 579; Queens County; New York","1636","331",
"1400000US36081058000","Census Tract 580; Queens County; New York","4369","916",
"1400000US36081058100","Census Tract 581; Queens County; New York","2844","757",
"1400000US36081058200","Census Tract 582; Queens County; New York","5568","923",
"1400000US36081058300","Census Tract 583; Queens County; New York","3656","422",
"1400000US36081058500","Census Tract 585; Queens County; New York","4265","539",
"1400000US36081058700","Census Tract 587; Queens County; New York","3470","511",
"1400000US36081058900","Census Tract 589; Queens County; New York","5136","733",
"1400000US36081059000","Census Tract 590; Queens County; New York","1207","330",
"1400000US36081059100","Census Tract 591; Queens County; New York","4920","892",
"1400000US36081059200","Census Tract 592; Queens County; New York","1343","281",
"1400000US36081059300","Census Tract 593; Queens County; New York","4062","704",
"1400000US36081059400","Census Tract 594; Queens County; New York","1766","353",
"1400000US36081059501","Census Tract 595.01; Queens County; New York","1890","403",
"1400000US36081059502","Census Tract 595.02; Queens County; New York","2881","716",
"1400000US36081059600","Census Tract 596; Queens County; New York","1520","362",
"1400000US36081059800","Census Tract 598; Queens County; New York","1648","541",
"1400000US36081059900","Census Tract 599; Queens County; New York","1439","319",
"1400000US36081060000","Census Tract 600; Queens County; New York","1041","235",
"1400000US36081060100","Census Tract 601; Queens County; New York","2405","365",
"1400000US36081060300","Census Tract 603; Queens County; New York","1884","396",
"1400000US36081060600","Census Tract 606; Queens County; New York","1276","228",
"1400000US36081060701","Census Tract 607.01; Queens County; New York","0","13",
"1400000US36081060800","Census Tract 608; Queens County; New York","1473","379",
"1400000US36081061000","Census Tract 610; Queens County; New York","1250","241",
"1400000US36081061200","Census Tract 612; Queens County; New York","1994","516",
"1400000US36081061301","Census Tract 613.01; Queens County; New York","5096","963",
"1400000US36081061302","Census Tract 613.02; Queens County; New York","0","13",
"1400000US36081061400","Census Tract 614; Queens County; New York","1557","394",
"1400000US36081061601","Census Tract 616.01; Queens County; New York","2446","429",
"1400000US36081061602","Census Tract 616.02; Queens County; New York","1081","177",
"1400000US36081061800","Census Tract 618; Queens County; New York","1765","314",
"1400000US36081061900","Census Tract 619; Queens County; New York","3123","741",
"1400000US36081062000","Census Tract 620; Queens County; New York","1456","256",
"1400000US36081062100","Census Tract 621; Queens County; New York","3178","537",
"1400000US36081062200","Census Tract 622; Queens County; New York","2088","450",
"1400000US36081062300","Census Tract 623; Queens County; New York","2273","388",
"1400000US36081062400","Census Tract 624; Queens County; New York","0","13",
"1400000US36081062500","Census Tract 625; Queens County; New York","2545","410",
"1400000US36081062600","Census Tract 626; Queens County; New York","2972","417",
"1400000US36081062700","Census Tract 627; Queens County; New York","2915","521",
"1400000US36081062900","Census Tract 629; Queens County; New York","3250","576",
"1400000US36081063000","Census Tract 630; Queens County; New York","1720","308",
"1400000US36081063200","Census Tract 632; Queens County; New York","2462","368",
"1400000US36081063301","Census Tract 633.01; Queens County; New York","1607","357",
"1400000US36081063302","Census Tract 633.02; Queens County; New York","1963","588",
"1400000US36081063500","Census Tract 635; Queens County; New York","2637","612",
"1400000US36081063700","Census Tract 637; Queens County; New York","3542","647",
"1400000US36081063800","Census Tract 638; Queens County; New York","3404","705",
"1400000US36081063900","Census Tract 639; Queens County; New York","3189","758",
"1400000US36081064101","Census Tract 641.01; Queens County; New York","2392","366",
"1400000US36081064102","Census Tract 641.02; Queens County; New York","0","13",
"1400000US36081064500","Census Tract 645; Queens County; New York","1860","419",
"1400000US36081064600","Census Tract 646; Queens County; New York","3247","415",
"1400000US36081065000","Census Tract 650; Queens County; New York","2807","474",
"1400000US36081065401","Census Tract 654.01; Queens County; New York","3288","578",
"1400000US36081065402","Census Tract 654.02; Queens County; New York","0","13",
"1400000US36081065501","Census Tract 655.01; Queens County; New York","0","13",
"1400000US36081065600","Census Tract 656; Queens County; New York","4585","832",
"1400000US36081065702","Census Tract 657.02; Queens County; New York","1311","240",
"1400000US36081065703","Census Tract 657.03; Queens County; New York","3083","906",
"1400000US36081065900","Census Tract 659; Queens County; New York","1915","359",
"1400000US36081066000","Census Tract 660; Queens County; New York","3666","501",
"1400000US36081066100","Census Tract 661; Queens County; New York","1618","206",
"1400000US36081066301","Census Tract 663.01; Queens County; New York","2753","329",
"1400000US36081066302","Census Tract 663.02; Queens County; New York","0","13",
"1400000US36081066401","Census Tract 664.01; Queens County; New York","1690","496",
"1400000US36081066402","Census Tract 664.02; Queens County; New York","3482","541",
"1400000US36081066403","Census Tract 664.03; Queens County; New York","5857","1455",
"1400000US36081066404","Census Tract 664.04; Queens County; New York","0","13",
"1400000US36081066501","Census Tract 665.01; Queens County; New York","4048","720",
"1400000US36081066701","Census Tract 667.01; Queens County; New York","2747","549",
"1400000US36081066900","Census Tract 669; Queens County; New York","1773","313",
"1400000US36081067100","Census Tract 671; Queens County; New York","2354","308",
"1400000US36081067700","Census Tract 677; Queens County; New York","1912","244",
"1400000US36081067900","Census Tract 679; Queens County; New York","4199","475",
"1400000US36081068000","Census Tract 680; Queens County; New York","5489","798",
"1400000US36081068200","Census Tract 682; Queens County; New York","1104","219",
"1400000US36081068300","Census Tract 683; Queens County; New York","3932","495",
"1400000US36081068700","Census Tract 687; Queens County; New York","4202","751",
"1400000US36081069000","Census Tract 690; Queens County; New York","4022","787",
"1400000US36081069300","Census Tract 693; Queens County; New York","3005","653",
"1400000US36081069400","Census Tract 694; Queens County; New York","4046","587",
"1400000US36081069500","Census Tract 695; Queens County; New York","2349","415",
"1400000US36081069701","Census Tract 697.01; Queens County; New York","4320","519",
"1400000US36081069702","Census Tract 697.02; Queens County; New York","4285","762",
"1400000US36081070300","Census Tract 703; Queens County; New York","2253","307",
"1400000US36081070700","Census Tract 707; Queens County; New York","2584","330",
"1400000US36081070900","Census Tract 709; Queens County; New York","2952","476",
"1400000US36081071100","Census Tract 711; Queens County; New York","5616","591",
"1400000US36081071303","Census Tract 713.03; Queens County; New York","5323","868",
"1400000US36081071304","Census Tract 713.04; Queens County; New York","6115","667",
"1400000US36081071305","Census Tract 713.05; Queens County; New York","5777","1170",
"1400000US36081071306","Census Tract 713.06; Queens County; New York","7012","1170",
"1400000US36081071600","Census Tract 716; Queens County; New York","0","13",
"1400000US36081071701","Census Tract 717.01; Queens County; New York","4786","1004",
"1400000US36081071702","Census Tract 717.02; Queens County; New York","4300","504",
"1400000US36081071900","Census Tract 719; Queens County; New York","3444","614",
"1400000US36081072100","Census Tract 721; Queens County; New York","5358","992",
"1400000US36081072300","Census Tract 723; Queens County; New York","2338","341",
"1400000US36081072900","Census Tract 729; Queens County; New York","1298","289",
"1400000US36081073100","Census Tract 731; Queens County; New York","1832","236",
"1400000US36081073700","Census Tract 737; Queens County; New York","1952","280",
"1400000US36081073900","Census Tract 739; Queens County; New York","5288","683",
"1400000US36081074100","Census Tract 741; Queens County; New York","3098","508",
"1400000US36081074300","Census Tract 743; Queens County; New York","3762","728",
"1400000US36081074500","Census Tract 745; Queens County; New York","4076","698",
"1400000US36081074700","Census Tract 747; Queens County; New York","3425","600",
"1400000US36081074900","Census Tract 749; Queens County; New York","1516","263",
"1400000US36081075701","Census Tract 757.01; Queens County; New York","4819","745",
"1400000US36081075702","Census Tract 757.02; Queens County; New York","5447","1103",
"1400000US36081076901","Census Tract 769.01; Queens County; New York","5151","656",
"1400000US36081076902","Census Tract 769.02; Queens County; New York","1588","457",
"1400000US36081077300","Census Tract 773; Queens County; New York","2246","343",
"1400000US36081077500","Census Tract 775; Queens County; New York","2031","332",
"1400000US36081077902","Census Tract 779.02; Queens County; New York","5863","930",
"1400000US36081077903","Census Tract 779.03; Queens County; New York","3445","651",
"1400000US36081077904","Census Tract 779.04; Queens County; New York","5426","1187",
"1400000US36081077905","Census Tract 779.05; Queens County; New York","3045","640",
"1400000US36081077906","Census Tract 779.06; Queens County; New York","3584","477",
"1400000US36081077907","Census Tract 779.07; Queens County; New York","3437","659",
"1400000US36081077908","Census Tract 779.08; Queens County; New York","3382","413",
"1400000US36081078800","Census Tract 788; Queens County; New York","2082","477",
"1400000US36081079000","Census Tract 790; Queens County; New York","2653","508",
"1400000US36081079200","Census Tract 792; Queens County; New York","2869","488",
"1400000US36081079300","Census Tract 793; Queens County; New York","0","13",
"1400000US36081079701","Census Tract 797.01; Queens County; New York","6306","1107",
"1400000US36081079702","Census Tract 797.02; Queens County; New York","3313","630",
"1400000US36081079900","Census Tract 799; Queens County; New York","3003","615",
"1400000US36081080301","Census Tract 803.01; Queens County; New York","4216","807",
"1400000US36081080302","Census Tract 803.02; Queens County; New York","3657","706",
"1400000US36081080900","Census Tract 809; Queens County; New York","7291","1180",
"1400000US36081081400","Census Tract 814; Queens County; New York","4545","790",
"1400000US36081081800","Census Tract 818; Queens County; New York","3788","671",
"1400000US36081083700","Census Tract 837; Queens County; New York","4770","756",
"1400000US36081083800","Census Tract 838; Queens County; New York","5524","871",
"1400000US36081084000","Census Tract 840; Queens County; New York","6927","914",
"1400000US36081084500","Census Tract 845; Queens County; New York","4713","840",
"1400000US36081084601","Census Tract 846.01; Queens County; New York","2711","372",
"1400000US36081084602","Census Tract 846.02; Queens County; New York","1378","451",
"1400000US36081084901","Census Tract 849.01; Queens County; New York","3037","766",
"1400000US36081084902","Census Tract 849.02; Queens County; New York","3807","646",
"1400000US36081085300","Census Tract 853; Queens County; New York","4969","796",
"1400000US36081085500","Census Tract 855; Queens County; New York","6143","1029",
"1400000US36081085700","Census Tract 857; Queens County; New York","5502","839",
"1400000US36081085900","Census Tract 859; Queens County; New York","5718","989",
"1400000US36081086100","Census Tract 861; Queens County; New York","2071","369",
"1400000US36081086300","Census Tract 863; Queens County; New York","6859","1175",
"1400000US36081086400","Census Tract 864; Queens County; New York","2560","436",
"1400000US36081086500","Census Tract 865; Queens County; New York","4480","684",
"1400000US36081086900","Census Tract 869; Queens County; New York","1832","375",
"1400000US36081087100","Census Tract 871; Queens County; New York","4889","625",
"1400000US36081088400","Census Tract 884; Queens County; New York","9190","1389",
"1400000US36081088902","Census Tract 889.02; Queens County; New York","6117","885",
"1400000US36081088903","Census Tract 889.03; Queens County; New York","4659","816",
"1400000US36081089201","Census Tract 892.01; Queens County; New York","8936","1648",
"1400000US36081089202","Census Tract 892.02; Queens County; New York","0","13",
"1400000US36081090700","Census Tract 907; Queens County; New York","1545","289",
"1400000US36081091602","Census Tract 916.02; Queens County; New York","0","13",
"1400000US36081091603","Census Tract 916.03; Queens County; New York","4123","790",
"1400000US36081091604","Census Tract 916.04; Queens County; New York","0","13",
"1400000US36081091800","Census Tract 918; Queens County; New York","8","13",
"1400000US36081091900","Census Tract 919; Queens County; New York","5180","952",
"1400000US36081092200","Census Tract 922; Queens County; New York","2098","419",
"1400000US36081092500","Census Tract 925; Queens County; New York","3957","782",
"1400000US36081092800","Census Tract 928; Queens County; New York","3440","688",
"1400000US36081092900","Census Tract 929; Queens County; New York","7078","1234",
"1400000US36081093401","Census Tract 934.01; Queens County; New York","4172","810",
"1400000US36081093402","Census Tract 934.02; Queens County; New York","4094","873",
"1400000US36081093800","Census Tract 938; Queens County; New York","5081","770",
"1400000US36081093900","Census Tract 939; Queens County; New York","6366","1283",
"1400000US36081094201","Census Tract 942.01; Queens County; New York","3536","508",
"1400000US36081094202","Census Tract 942.02; Queens County; New York","5750","859",
"1400000US36081094203","Census Tract 942.03; Queens County; New York","5740","834",
"1400000US36081094500","Census Tract 945; Queens County; New York","4032","549",
"1400000US36081094700","Census Tract 947; Queens County; New York","2722","531",
"1400000US36081095400","Census Tract 954; Queens County; New York","6676","1135",
"1400000US36081096400","Census Tract 964; Queens County; New York","7271","788",
"1400000US36081097202","Census Tract 972.02; Queens County; New York","3442","815",
"1400000US36081097204","Census Tract 972.04; Queens County; New York","4273","923",
"1400000US36081097205","Census Tract 972.05; Queens County; New York","3249","324",
"1400000US36081097206","Census Tract 972.06; Queens County; New York","2522","715",
"1400000US36081097207","Census Tract 972.07; Queens County; New York","0","13",
"1400000US36081097300","Census Tract 973; Queens County; New York","2156","336",
"1400000US36081098100","Census Tract 981; Queens County; New York","2456","298",
"1400000US36081098700","Census Tract 987; Queens County; New York","2593","325",
"1400000US36081099100","Census Tract 991; Queens County; New York","6777","1115",
"1400000US36081099200","Census Tract 992; Queens County; New York","4100","730",
"1400000US36081099701","Census Tract 997.01; Queens County; New York","2610","453",
"1400000US36081099703","Census Tract 997.03; Queens County; New York","3809","433",
"1400000US36081099704","Census Tract 997.04; Queens County; New York","7288","1463",
"1400000US36081099705","Census Tract 997.05; Queens County; New York","2671","653",
"1400000US36081099801","Census Tract 998.01; Queens County; New York","8962","1584",
"1400000US36081099802","Census Tract 998.02; Queens County; New York","5492","987",
"1400000US36081099900","Census Tract 999; Queens County; New York","0","13",
"1400000US36081100801","Census Tract 1008.01; Queens County; New York","3122","817",
"1400000US36081100803","Census Tract 1008.03; Queens County; New York","4341","883",
"1400000US36081100804","Census Tract 1008.04; Queens County; New York","5226","949",
"1400000US36081101002","Census Tract 1010.02; Queens County; New York","6069","1316",
"1400000US36081101003","Census Tract 1010.03; Queens County; New York","3885","1100",
"1400000US36081101004","Census Tract 1010.04; Queens County; New York","6462","949",
"1400000US36081101700","Census Tract 1017; Queens County; New York","7027","1056",
"1400000US36081102900","Census Tract 1029; Queens County; New York","3472","634",
"1400000US36081103201","Census Tract 1032.01; Queens County; New York","7068","1207",
"1400000US36081103202","Census Tract 1032.02; Queens County; New York","8045","1456",
"1400000US36081103300","Census Tract 1033; Queens County; New York","4561","622",
"1400000US36081103900","Census Tract 1039; Queens County; New York","6670","1107",
"1400000US36081104700","Census Tract 1047; Queens County; New York","7118","1205",
"1400000US36081105900","Census Tract 1059; Queens County; New York","3664","684",
"1400000US36081107201","Census Tract 1072.01; Queens County; New York","2323","408",
"1400000US36081107202","Census Tract 1072.02; Queens County; New York","0","13",
"1400000US36081108500","Census Tract 1085; Queens County; New York","2766","409",
"1400000US36081109300","Census Tract 1093; Queens County; New York","3043","605",
"1400000US36081109700","Census Tract 1097; Queens County; New York","1855","282",
"1400000US36081109900","Census Tract 1099; Queens County; New York","3457","559",
"1400000US36081111300","Census Tract 1113; Queens County; New York","2733","456",
"1400000US36081112300","Census Tract 1123; Queens County; New York","2498","367",
"1400000US36081112900","Census Tract 1129; Queens County; New York","2289","415",
"1400000US36081113300","Census Tract 1133; Queens County; New York","1410","322",
"1400000US36081113900","Census Tract 1139; Queens County; New York","3885","576",
"1400000US36081114100","Census Tract 1141; Queens County; New York","2506","389",
"1400000US36081114700","Census Tract 1147; Queens County; New York","1891","343",
"1400000US36081115100","Census Tract 1151; Queens County; New York","946","157",
"1400000US36081115500","Census Tract 1155; Queens County; New York","2079","400",
"1400000US36081115700","Census Tract 1157; Queens County; New York","3273","652",
"1400000US36081115900","Census Tract 1159; Queens County; New York","3850","547",
"1400000US36081116100","Census Tract 1161; Queens County; New York","3642","667",
"1400000US36081116301","Census Tract 1163.01; Queens County; New York","4398","672",
"1400000US36081116302","Census Tract 1163.02; Queens County; New York","3561","867",
"1400000US36081116700","Census Tract 1167; Queens County; New York","1994","377",
"1400000US36081117100","Census Tract 1171; Queens County; New York","2499","361",
"1400000US36081117500","Census Tract 1175; Queens County; New York","4559","876",
"1400000US36081118100","Census Tract 1181; Queens County; New York","1924","319",
"1400000US36081118500","Census Tract 1185; Queens County; New York","1808","351",
"1400000US36081118700","Census Tract 1187; Queens County; New York","2513","449",
"1400000US36081118900","Census Tract 1189; Queens County; New York","1865","442",
"1400000US36081119100","Census Tract 1191; Queens County; New York","2888","623",
"1400000US36081119300","Census Tract 1193; Queens County; New York","2399","438",
"1400000US36081119500","Census Tract 1195; Queens County; New York","1588","307",
"1400000US36081119900","Census Tract 1199; Queens County; New York","1563","335",
"1400000US36081120100","Census Tract 1201; Queens County; New York","1585","389",
"1400000US36081120300","Census Tract 1203; Queens County; New York","1503","282",
"1400000US36081120500","Census Tract 1205; Queens County; New York","2682","538",
"1400000US36081120701","Census Tract 1207.01; Queens County; New York","2876","659",
"1400000US36081120702","Census Tract 1207.02; Queens County; New York","0","13",
"1400000US36081121100","Census Tract 1211; Queens County; New York","0","13",
"1400000US36081121500","Census Tract 1215; Queens County; New York","4236","634",
"1400000US36081122300","Census Tract 1223; Queens County; New York","3355","698",
"1400000US36081122702","Census Tract 1227.02; Queens County; New York","6665","986",
"1400000US36081122703","Census Tract 1227.03; Queens County; New York","7452","1256",
"1400000US36081122704","Census Tract 1227.04; Queens County; New York","4719","1479",
"1400000US36081124100","Census Tract 1241; Queens County; New York","3872","605",
"1400000US36081124700","Census Tract 1247; Queens County; New York","3676","691",
"1400000US36081125700","Census Tract 1257; Queens County; New York","2977","567",
"1400000US36081126500","Census Tract 1265; Queens County; New York","1928","345",
"1400000US36081126700","Census Tract 1267; Queens County; New York","4457","409",
"1400000US36081127700","Census Tract 1277; Queens County; New York","2973","510",
"1400000US36081128300","Census Tract 1283; Queens County; New York","0","13",
"1400000US36081129102","Census Tract 1291.02; Queens County; New York","3654","712",
"1400000US36081129103","Census Tract 1291.03; Queens County; New York","4323","783",
"1400000US36081129104","Census Tract 1291.04; Queens County; New York","4397","497",
"1400000US36081130100","Census Tract 1301; Queens County; New York","4111","745",
"1400000US36081133300","Census Tract 1333; Queens County; New York","3701","677",
"1400000US36081133900","Census Tract 1339; Queens County; New York","1376","221",
"1400000US36081134100","Census Tract 1341; Queens County; New York","2709","611",
"1400000US36081134701","Census Tract 1347.01; Queens County; New York","4840","660",
"1400000US36081134702","Census Tract 1347.02; Queens County; New York","4834","932",
"1400000US36081136700","Census Tract 1367; Queens County; New York","6523","1146",
"1400000US36081137700","Census Tract 1377; Queens County; New York","6652","1016",
"1400000US36081138501","Census Tract 1385.01; Queens County; New York","4297","751",
"1400000US36081138502","Census Tract 1385.02; Queens County; New York","97","4",
